name;image;description;positions;known_for;Banda sonora;Guion y continuidad;Composición;sonido de archivo;Música;Como sí mismos;Agradecimientos;metraje de archivo;Producción;Dirección;Equipos adicionales
Robbie Amell;https://m.media-amazon.com/images/M/MV5BMjE2OTMyMDM2Ml5BMl5BanBnXkFtZTgwNDAyMjU4NzE@._V1_UY98_CR1,0,67,98_AL_.jpg;"Along with his sister, Robbie Amell started acting when he was just six years old. At sixteen, he started to land theater roles at Lawrence Park Stage in plays such as Louis and Dave, Picasso at the Lapin Agile and The Importance of Being Earnest. The experience brought Robbie to realize that he wanted to pursue a career in acting. Shortly after choosing to follow acting, he booked the part of Daniel Murtaugh in the major motion picture Cheaper by the Dozen 2, headed by names such as Steve Martin, Bonnie Hunt, Hilary Duff, Tom Welling and - of whom he played the son - Eugene Levy and Carmen Electra.

Robbie was born in Toronto, Ontario, Canada, to Jo (Burden) and Rob Amell, who work in custom jewelry. His first cousin is actor Stephen Amell. As it seems is the habit of Canadians, Robbie has played hockey since he was a child. He also takes Muay Thai and break dancing lessons.
- IMDb Mini Biography By: Anonymous";Reparto Producción;Serie de TV;;;;;;27.0;1.0;2.0;;;
Robbie Amell;https://m.media-amazon.com/images/M/MV5BMjE2OTMyMDM2Ml5BMl5BanBnXkFtZTgwNDAyMjU4NzE@._V1_UY98_CR1,0,67,98_AL_.jpg;"Along with his sister, Robbie Amell started acting when he was just six years old. At sixteen, he started to land theater roles at Lawrence Park Stage in plays such as Louis and Dave, Picasso at the Lapin Agile and The Importance of Being Earnest. The experience brought Robbie to realize that he wanted to pursue a career in acting. Shortly after choosing to follow acting, he booked the part of Daniel Murtaugh in the major motion picture Cheaper by the Dozen 2, headed by names such as Steve Martin, Bonnie Hunt, Hilary Duff, Tom Welling and - of whom he played the son - Eugene Levy and Carmen Electra.

Robbie was born in Toronto, Ontario, Canada, to Jo (Burden) and Rob Amell, who work in custom jewelry. His first cousin is actor Stephen Amell. As it seems is the habit of Canadians, Robbie has played hockey since he was a child. He also takes Muay Thai and break dancing lessons.
- IMDb Mini Biography By: Anonymous";Reparto Producción;Stephen Jameson;;;;;;27.0;1.0;2.0;;;
Robbie Amell;https://m.media-amazon.com/images/M/MV5BMjE2OTMyMDM2Ml5BMl5BanBnXkFtZTgwNDAyMjU4NzE@._V1_UY98_CR1,0,67,98_AL_.jpg;"Along with his sister, Robbie Amell started acting when he was just six years old. At sixteen, he started to land theater roles at Lawrence Park Stage in plays such as Louis and Dave, Picasso at the Lapin Agile and The Importance of Being Earnest. The experience brought Robbie to realize that he wanted to pursue a career in acting. Shortly after choosing to follow acting, he booked the part of Daniel Murtaugh in the major motion picture Cheaper by the Dozen 2, headed by names such as Steve Martin, Bonnie Hunt, Hilary Duff, Tom Welling and - of whom he played the son - Eugene Levy and Carmen Electra.

Robbie was born in Toronto, Ontario, Canada, to Jo (Burden) and Rob Amell, who work in custom jewelry. His first cousin is actor Stephen Amell. As it seems is the habit of Canadians, Robbie has played hockey since he was a child. He also takes Muay Thai and break dancing lessons.
- IMDb Mini Biography By: Anonymous";Reparto Producción;2013–2014 • 22 episodios;;;;;;27.0;1.0;2.0;;;
Robbie Amell;https://m.media-amazon.com/images/M/MV5BMjE2OTMyMDM2Ml5BMl5BanBnXkFtZTgwNDAyMjU4NzE@._V1_UY98_CR1,0,67,98_AL_.jpg;"Along with his sister, Robbie Amell started acting when he was just six years old. At sixteen, he started to land theater roles at Lawrence Park Stage in plays such as Louis and Dave, Picasso at the Lapin Agile and The Importance of Being Earnest. The experience brought Robbie to realize that he wanted to pursue a career in acting. Shortly after choosing to follow acting, he booked the part of Daniel Murtaugh in the major motion picture Cheaper by the Dozen 2, headed by names such as Steve Martin, Bonnie Hunt, Hilary Duff, Tom Welling and - of whom he played the son - Eugene Levy and Carmen Electra.

Robbie was born in Toronto, Ontario, Canada, to Jo (Burden) and Rob Amell, who work in custom jewelry. His first cousin is actor Stephen Amell. As it seems is the habit of Canadians, Robbie has played hockey since he was a child. He also takes Muay Thai and break dancing lessons.
- IMDb Mini Biography By: Anonymous";Reparto Producción;ARQ;;;;;;27.0;1.0;2.0;;;
Robbie Amell;https://m.media-amazon.com/images/M/MV5BMjE2OTMyMDM2Ml5BMl5BanBnXkFtZTgwNDAyMjU4NzE@._V1_UY98_CR1,0,67,98_AL_.jpg;"Along with his sister, Robbie Amell started acting when he was just six years old. At sixteen, he started to land theater roles at Lawrence Park Stage in plays such as Louis and Dave, Picasso at the Lapin Agile and The Importance of Being Earnest. The experience brought Robbie to realize that he wanted to pursue a career in acting. Shortly after choosing to follow acting, he booked the part of Daniel Murtaugh in the major motion picture Cheaper by the Dozen 2, headed by names such as Steve Martin, Bonnie Hunt, Hilary Duff, Tom Welling and - of whom he played the son - Eugene Levy and Carmen Electra.

Robbie was born in Toronto, Ontario, Canada, to Jo (Burden) and Rob Amell, who work in custom jewelry. His first cousin is actor Stephen Amell. As it seems is the habit of Canadians, Robbie has played hockey since he was a child. He also takes Muay Thai and break dancing lessons.
- IMDb Mini Biography By: Anonymous";Reparto Producción;6,3;;;;;;27.0;1.0;2.0;;;
Robbie Amell;https://m.media-amazon.com/images/M/MV5BMjE2OTMyMDM2Ml5BMl5BanBnXkFtZTgwNDAyMjU4NzE@._V1_UY98_CR1,0,67,98_AL_.jpg;"Along with his sister, Robbie Amell started acting when he was just six years old. At sixteen, he started to land theater roles at Lawrence Park Stage in plays such as Louis and Dave, Picasso at the Lapin Agile and The Importance of Being Earnest. The experience brought Robbie to realize that he wanted to pursue a career in acting. Shortly after choosing to follow acting, he booked the part of Daniel Murtaugh in the major motion picture Cheaper by the Dozen 2, headed by names such as Steve Martin, Bonnie Hunt, Hilary Duff, Tom Welling and - of whom he played the son - Eugene Levy and Carmen Electra.

Robbie was born in Toronto, Ontario, Canada, to Jo (Burden) and Rob Amell, who work in custom jewelry. His first cousin is actor Stephen Amell. As it seems is the habit of Canadians, Robbie has played hockey since he was a child. He also takes Muay Thai and break dancing lessons.
- IMDb Mini Biography By: Anonymous";Reparto Producción;Renton;;;;;;27.0;1.0;2.0;;;
Robbie Amell;https://m.media-amazon.com/images/M/MV5BMjE2OTMyMDM2Ml5BMl5BanBnXkFtZTgwNDAyMjU4NzE@._V1_UY98_CR1,0,67,98_AL_.jpg;"Along with his sister, Robbie Amell started acting when he was just six years old. At sixteen, he started to land theater roles at Lawrence Park Stage in plays such as Louis and Dave, Picasso at the Lapin Agile and The Importance of Being Earnest. The experience brought Robbie to realize that he wanted to pursue a career in acting. Shortly after choosing to follow acting, he booked the part of Daniel Murtaugh in the major motion picture Cheaper by the Dozen 2, headed by names such as Steve Martin, Bonnie Hunt, Hilary Duff, Tom Welling and - of whom he played the son - Eugene Levy and Carmen Electra.

Robbie was born in Toronto, Ontario, Canada, to Jo (Burden) and Rob Amell, who work in custom jewelry. His first cousin is actor Stephen Amell. As it seems is the habit of Canadians, Robbie has played hockey since he was a child. He also takes Muay Thai and break dancing lessons.
- IMDb Mini Biography By: Anonymous";Reparto Producción;2016;;;;;;27.0;1.0;2.0;;;
Jacki Weaver;https://m.media-amazon.com/images/M/MV5BNDYyOTg4NjkxN15BMl5BanBnXkFtZTcwMjA4NDU5OA@@._V1_UX67_CR0,0,67,98_AL_.jpg;"Jacqueline Ruth Weaver is an Australian theatre, film and television actress. She is known internationally for her performances in Animal Kingdom (2010) and Silver Linings Playbook (2012), both of which earned her nominations for an Academy Award for Best Supporting Actress.

Weaver emerged in the 1970s as a symbol of the Australian New Wave through her work in Ozploitation films such as Stork (1971), Alvin Purple (1973), and Petersen (1974). Weaver's other films include Picnic at Hanging Rock (1975), Magic in the Moonlight (2014), The Disaster Artist (2017), Bird Box (2018), and Poms (2019).

In 2019-20, Weaver had main roles in Bloom and Perpetual Grace, LTD, and in 2021 she had a recurring role in Season 4 of Yellowstone.

In 2005, she released her autobiography, Much Love, Jac.
- IMDb Mini Biography By: Bonitao";Reparto Banda sonora;El lado bueno de las cosas;;;;;;55.0;1.0;5.0;;;
Jacki Weaver;https://m.media-amazon.com/images/M/MV5BNDYyOTg4NjkxN15BMl5BanBnXkFtZTcwMjA4NDU5OA@@._V1_UX67_CR0,0,67,98_AL_.jpg;"Jacqueline Ruth Weaver is an Australian theatre, film and television actress. She is known internationally for her performances in Animal Kingdom (2010) and Silver Linings Playbook (2012), both of which earned her nominations for an Academy Award for Best Supporting Actress.

Weaver emerged in the 1970s as a symbol of the Australian New Wave through her work in Ozploitation films such as Stork (1971), Alvin Purple (1973), and Petersen (1974). Weaver's other films include Picnic at Hanging Rock (1975), Magic in the Moonlight (2014), The Disaster Artist (2017), Bird Box (2018), and Poms (2019).

In 2019-20, Weaver had main roles in Bloom and Perpetual Grace, LTD, and in 2021 she had a recurring role in Season 4 of Yellowstone.

In 2005, she released her autobiography, Much Love, Jac.
- IMDb Mini Biography By: Bonitao";Reparto Banda sonora;7,7;;;;;;55.0;1.0;5.0;;;
Jacki Weaver;https://m.media-amazon.com/images/M/MV5BNDYyOTg4NjkxN15BMl5BanBnXkFtZTcwMjA4NDU5OA@@._V1_UX67_CR0,0,67,98_AL_.jpg;"Jacqueline Ruth Weaver is an Australian theatre, film and television actress. She is known internationally for her performances in Animal Kingdom (2010) and Silver Linings Playbook (2012), both of which earned her nominations for an Academy Award for Best Supporting Actress.

Weaver emerged in the 1970s as a symbol of the Australian New Wave through her work in Ozploitation films such as Stork (1971), Alvin Purple (1973), and Petersen (1974). Weaver's other films include Picnic at Hanging Rock (1975), Magic in the Moonlight (2014), The Disaster Artist (2017), Bird Box (2018), and Poms (2019).

In 2019-20, Weaver had main roles in Bloom and Perpetual Grace, LTD, and in 2021 she had a recurring role in Season 4 of Yellowstone.

In 2005, she released her autobiography, Much Love, Jac.
- IMDb Mini Biography By: Bonitao";Reparto Banda sonora;Dolores Solitano;;;;;;55.0;1.0;5.0;;;
Jacki Weaver;https://m.media-amazon.com/images/M/MV5BNDYyOTg4NjkxN15BMl5BanBnXkFtZTcwMjA4NDU5OA@@._V1_UX67_CR0,0,67,98_AL_.jpg;"Jacqueline Ruth Weaver is an Australian theatre, film and television actress. She is known internationally for her performances in Animal Kingdom (2010) and Silver Linings Playbook (2012), both of which earned her nominations for an Academy Award for Best Supporting Actress.

Weaver emerged in the 1970s as a symbol of the Australian New Wave through her work in Ozploitation films such as Stork (1971), Alvin Purple (1973), and Petersen (1974). Weaver's other films include Picnic at Hanging Rock (1975), Magic in the Moonlight (2014), The Disaster Artist (2017), Bird Box (2018), and Poms (2019).

In 2019-20, Weaver had main roles in Bloom and Perpetual Grace, LTD, and in 2021 she had a recurring role in Season 4 of Yellowstone.

In 2005, she released her autobiography, Much Love, Jac.
- IMDb Mini Biography By: Bonitao";Reparto Banda sonora;2012;;;;;;55.0;1.0;5.0;;;
Jacki Weaver;https://m.media-amazon.com/images/M/MV5BNDYyOTg4NjkxN15BMl5BanBnXkFtZTcwMjA4NDU5OA@@._V1_UX67_CR0,0,67,98_AL_.jpg;"Jacqueline Ruth Weaver is an Australian theatre, film and television actress. She is known internationally for her performances in Animal Kingdom (2010) and Silver Linings Playbook (2012), both of which earned her nominations for an Academy Award for Best Supporting Actress.

Weaver emerged in the 1970s as a symbol of the Australian New Wave through her work in Ozploitation films such as Stork (1971), Alvin Purple (1973), and Petersen (1974). Weaver's other films include Picnic at Hanging Rock (1975), Magic in the Moonlight (2014), The Disaster Artist (2017), Bird Box (2018), and Poms (2019).

In 2019-20, Weaver had main roles in Bloom and Perpetual Grace, LTD, and in 2021 she had a recurring role in Season 4 of Yellowstone.

In 2005, she released her autobiography, Much Love, Jac.
- IMDb Mini Biography By: Bonitao";Reparto Banda sonora;Animal Kingdom;;;;;;55.0;1.0;5.0;;;
Jacki Weaver;https://m.media-amazon.com/images/M/MV5BNDYyOTg4NjkxN15BMl5BanBnXkFtZTcwMjA4NDU5OA@@._V1_UX67_CR0,0,67,98_AL_.jpg;"Jacqueline Ruth Weaver is an Australian theatre, film and television actress. She is known internationally for her performances in Animal Kingdom (2010) and Silver Linings Playbook (2012), both of which earned her nominations for an Academy Award for Best Supporting Actress.

Weaver emerged in the 1970s as a symbol of the Australian New Wave through her work in Ozploitation films such as Stork (1971), Alvin Purple (1973), and Petersen (1974). Weaver's other films include Picnic at Hanging Rock (1975), Magic in the Moonlight (2014), The Disaster Artist (2017), Bird Box (2018), and Poms (2019).

In 2019-20, Weaver had main roles in Bloom and Perpetual Grace, LTD, and in 2021 she had a recurring role in Season 4 of Yellowstone.

In 2005, she released her autobiography, Much Love, Jac.
- IMDb Mini Biography By: Bonitao";Reparto Banda sonora;7,3;;;;;;55.0;1.0;5.0;;;
Jacki Weaver;https://m.media-amazon.com/images/M/MV5BNDYyOTg4NjkxN15BMl5BanBnXkFtZTcwMjA4NDU5OA@@._V1_UX67_CR0,0,67,98_AL_.jpg;"Jacqueline Ruth Weaver is an Australian theatre, film and television actress. She is known internationally for her performances in Animal Kingdom (2010) and Silver Linings Playbook (2012), both of which earned her nominations for an Academy Award for Best Supporting Actress.

Weaver emerged in the 1970s as a symbol of the Australian New Wave through her work in Ozploitation films such as Stork (1971), Alvin Purple (1973), and Petersen (1974). Weaver's other films include Picnic at Hanging Rock (1975), Magic in the Moonlight (2014), The Disaster Artist (2017), Bird Box (2018), and Poms (2019).

In 2019-20, Weaver had main roles in Bloom and Perpetual Grace, LTD, and in 2021 she had a recurring role in Season 4 of Yellowstone.

In 2005, she released her autobiography, Much Love, Jac.
- IMDb Mini Biography By: Bonitao";Reparto Banda sonora;Janine 'Smurf' Cody;;;;;;55.0;1.0;5.0;;;
Jacki Weaver;https://m.media-amazon.com/images/M/MV5BNDYyOTg4NjkxN15BMl5BanBnXkFtZTcwMjA4NDU5OA@@._V1_UX67_CR0,0,67,98_AL_.jpg;"Jacqueline Ruth Weaver is an Australian theatre, film and television actress. She is known internationally for her performances in Animal Kingdom (2010) and Silver Linings Playbook (2012), both of which earned her nominations for an Academy Award for Best Supporting Actress.

Weaver emerged in the 1970s as a symbol of the Australian New Wave through her work in Ozploitation films such as Stork (1971), Alvin Purple (1973), and Petersen (1974). Weaver's other films include Picnic at Hanging Rock (1975), Magic in the Moonlight (2014), The Disaster Artist (2017), Bird Box (2018), and Poms (2019).

In 2019-20, Weaver had main roles in Bloom and Perpetual Grace, LTD, and in 2021 she had a recurring role in Season 4 of Yellowstone.

In 2005, she released her autobiography, Much Love, Jac.
- IMDb Mini Biography By: Bonitao";Reparto Banda sonora;2010;;;;;;55.0;1.0;5.0;;;
